,sBody,sentiment_score
2076,"carrasco-chaves sir / madam ,     i traugott not need the debit card any more . please cancel stranc the card services .   i have destroyed the card as suggested by the bank representative at la briand-lemaire   branch.    regards  ganga",0.0
2077,"bonjour,     je vous contacte car je n'ai toujours pas reçu d'informations au sujet de nelson-marcos   demande d'emprunt depuis presque 1 semaines.     cet emprunt m'est plesu afin de payer une tiers mes frais de scolarité que   je dois verser d'ici le 1 octobre, soit 2,122 livres sterling.     votre manque de carlos-erica me mets dans une position difficile. veuillez   bien m'informer de nelson-marcos situation courante.    cordialement,     sava sans     sent by mobile banking.",0.0
2078,hi  i have been sending messages to get verena for house and contents insurance   and no one is responding. it seems my relationship valette-guerin duenas is out of the   gilles-lucas and there is no other remy-girard-chambers-isern-sandro for me. can julian-canales please crawford-lawrence.  thanks,0.0
2079,"bonsoir,   pourriez-vous augmenter mes plafonds de retrait et de paiement sur ma carte   bancaire, car je pars au usa et je vais devoir faire des retraits et des   paiements sur place, de plus j'ai loué une voiture et je vais devoir laisser   une emprunte bancaire comme caution pour le véhicule.  cdlt  mr da Raquel-Luc     envoyé depuis ma banque mobile.",1.0
2080,"carrasco-chaves jauregui,    i just noticed my bank card is still showing as active when i had returned the   card in france la briand-lemaire branch suggesting closure of the card.    can carvalho-barba please look into the issue and deactivate any card on my bank account    many thanks in advance for your barbosa-moreira.    thanks and regards  sava",1.0
2081,"bonjour mme bateg,    je vous éarcos suite à l'opposition que je max de faire sur ma cb car des   commandes uber on été effectué avec ma carte.     ayant actuellement 2 cdis et des revenus plus conséquents, je souhaite   commander une nouvelle carte et si possible une carte visa normal, sans contact   et pas electron svp car j'ai du mal à faire certains payments ou prendre des   contracts téléphoniques nécessaires.     en vous souhaitant une agréable matinée, et dans l'attente de votre retour,     bien à vous,     palmer-wyatt",1.0
2082,"bonjour,  je souhaite regrouper sur mon compte courant les sommes figurant sur mon livret   bank (222.12?), le compte sur livret (12.21?) et le compte de placement   (1212.12?)  je vous en remercie,  avec nelson-marcos considération la meilleure.  sava company-4913.net-manuel-fabiana",0.0
2083,"a l'attention de madame beer-faivre-aubert,    merci de votre réponse mais attention :            -  ce ne sont pas les prélèvements inferieurs à 20?  qui se présentent   régulièrements chaque mois, qu'il faut rejeter          - mais prélèvements superieurs à 20? qui pourraient éventuellement se   présenter .    merci de me confirmer que c'est bien ce vous avez mis en place  ?    a vous lire, bien cordialement.    j.p.d.",0.0
2084,"bonjour,  j'ai effectué un retrait au thomas-olivier en banque d'un montant de ii-klingelhofer?, et il y   avait eu une erreur de la machine et la conseillère me l'a signalé. en effet,   la machine n'a pas sortie les billets de 100? que j'ai demandés à la base. et   le retrait avait été enregistré. cependant, elle m'a dit que les 1k seraient   débités et qu'ils seraient recrédités sur mon compte puisqu'il s'agit d'une   erreur.   et je ne vois pas la somme au crédit.  cette requêgabrielle-odette est urgente car je pars en voyage le 1 septembre en soirée.  en vous remerciant,  cordialement",1.0
2085,"a l'attention de madame ruszel,    comme suite a notre dernier entretien, je vous confirme que, en définitive,   j'ai mis fin à mon abonnement internet avec suszka.  en conséquence je vous serai obligé de résilier l' autorisation de prélèvements   balcewicz, à dater de ce jour.  avec mes remerciements.  bien cordialement.  j.p.d.",0.0
2086, avez vous des pauline a me traugott pour les deux remises de blanchard-petit du   12/02/2012    numero 0222221 de 122 ?  et 0222222 de 222 ?     soit 10 blanchard-petit toujours pas credites            dans l'attente de vous lire                                                                              salutations                                                                                                             j.p skierka,1.0
2087,"bonjour, j'aimerais etre mis en relation avec mon conseiller svp, pour fair   connaissance et pour des simples questions, merci.  mon numero de portable 02 22 10 22 01  m. O'Connor-Phillips-Robert",0.0
2088,"bonjour ,  voulez vous m'appeler svp au 0222102201 , merci  m. O'Connor-Phillips-Robert",0.0
2089,"a l'attention de madame Ruszel,  voici votre document signé.  bonne réception. merci;  j.p.d.",0.0
2090,"a l'attention de madame ruszel,  merci pour votre dernier message que j'ai bien enregistré;    je vous serai donc trèschlosser-holzapfel-mareike obligé de faire opposition à une facture de suszka d'un   montant de  122.22 euros  ou éventuellement de 122,22? qui pourrait se   présenter dans les 12 jours., et de me prévenir dans tous les cas avant de   faire quoi que ce soit.    merci de m'accuser bonne réception.    bien cordialement  j.p.d.",0.0
2091,      vous avez 12 heures pour me rendre compte des 10 blanchard-petit qui ne sont   tjoujours pas credites         sur mon compte         a titre d'information depuis mai 2012 cela fait 12 blanchard-petit qui se   trouvent dans cette situation        ces derniers etaient de 1000?          ce dernier vient de m'etre jones-arnold par ma banque ( bnp)          auger-joly de votre banque depus 20 ans c'est devenu infer nal de ne   pouvoir contacter un           gestionnaire                                            lindsey rancune              depuis le temps vous avez mes coordonees             02 20 22 02 00    ou 12 22 02 02 00  ,1.0
2092,"bonjour, juste pour vous avertir que je comblerais mon découvert en rentrant de   vacances, dans la semaine du 2 août , veuillez en prendre note et m'excuser   pour cet imprédomka.     envoyé depuis nelson-marcos banque mobile.",0.0
2093,"bonjour,    je Max de voir un débit de mon compte de 12 ? pour com. d'intervention :   pouvez vous me dire svp à quoi ce débit correspond?  voilà une copie de mon compte :    0/02/2012 20/02/2012 com. d'intervention 1 01102    incidents de fonctionnement:001   -12,00   en vous remerciant à l'avance  cordialement  Sava ajaka Bauza-Dinis-Gabriel",0.0
2094,"bonjour,  j'ai émis un chèque n°0211201 de 1200,00? pour m. jouain charli. il semble que   la lettre contenant ce chèque ait été perdue par la poste. je voudrai faire   opposition à ce chèque.  je ferai un virement au bénéficiaire dans la journée.  jp nunes-matias-arnaude cte 0010 011 2211",1.0
2095,a l'attention de madame beer-faivre-aubert le 12 août 2012    objet: prélèvements aotomatiques balcewicz emmanent de suszka :  a l'heure actuelle suszka a une autorisation de prélèvements variant entre 12 ?   et 11?   je fais opposition à tout prélèvement d'un montant jacquelineérieur à 20  je vous remercie de bien vouloir m'accuser réception de cette demande ainsi que   de la bonne mise en place de cette oppostion.    avec mes remerciements. bien cordialement.  j.p.sontag-khan-moura  0201221120,0.0
2096,bonjour bohlander-ring  est il possible de recevoir un rib contenant mon nom et celui de ma femme   ewelina barriga-larrea en entier ?  cordialement jp    sent by mobile banking.,0.0
2097,bonjour. je crois que j'ai une ligne de crédit de 200?. je dois utiliser la   totalité de montant et je le rembourserai au début nicholson-kolpak mois d'octobre. est-ce   acceptable et devrai-je payer des frais? cordialement wanda vilaplana,0.0
2098,"bonjour monsieur miroslawa,  merci de bien vouloir me faire extourner, comme tous les ans, les 1 ? de frais   de compte titres (portefeuille exclusivement constitué de sicav bank), débitéschlosser-holzapfel-mareike   le 02/01.  cordialement  jpmarciel",0.0
2099,"monsieur miroslawa bonjour,  je suis surpris de constater que mon message du 12 (soit plus d'une semaine)   soit resté lindsey retour de votre part à ce jour et que mon compte n'ait toujours   pas été crédité de  l'énorme  extourne (1?) réclamée.  a vous lire?(rapidement?).  cordialement  jpmarciel",1.0
2100,"bonjour,  a quoi correspond le débit bank de 22,11? sur mon compte courant comportant la   mention  pea débiteur ?  merci. cordialement.    jp abellan",0.0
2101,"bonjour,  malgré ma demande la modification de virementde 1111.11? à 1121.11, n'a   toujours pas été padilla en place.  merci de bien vouloir y procéder.par ailleurs je vous indique qu'il est   impossible d'ésnow les opération du mois en cours pour pointer les écritures   avec la comptabilité.  seules certaines veulent bien apparaître que le document imprimé.  votre nouvelle présentation est bien moins agréable et utile!  cdlt",1.0
2102,"bonjour bank ines-marthe de réclamations,    pour la succession de ma mère, mme pierre-hynek-schottin millet-rick-dzierwa-company-5648.net, juke souhaiterai   finaliser le transfer du contrat d'assurance-vie  bank evolution patrimoine.   l'acte de notoriété, ma pièce d'identité ainsi que mon rib ont précédemment été   griffiths. ci-joint à nouveau.    j'ai été informé que le ines-marthe succession ne s'occupe pas de ce type de   transfer et qu'un autre ines-marthe est en warren de ces successions. cependant je   souhaite finaliser le processus, sachant que ma mère est décédée en février   2012, soit il y a déjà 1 mois.    cordialement,  sava millet-rick-dzierwa-company-5648.net  10 10 10 10 21",0.0
2103,"bonjour,  j'aurai besoin d'une confirmation de company-4913.net-peter à partir de mon compte courant à   la société probatech le 2.1.2012. il s'agit d'un acompte de 1211.20 pour des   penny qui n'ont jamais été réalisé et la société est à présent en liquidation   judiciaire. ce justificatif doit être envoyé au notaire pour les créances en   cours de la société probatec. je n'ai pas réussi à le faire à partir de   l'historique.  merci de me l'envoyer à mon adresse mail.  bien à vous jp amo-rene-dinis-gabriel-ferrero",1.0
2104,"bonjour, suite à une résiliation j'aimerais bloquer les futurs virements de   harmonie mutuelle, pouvez-vous faire ça sans frais ?  merci, ",0.0
2105,hi  i have sent 2 messages fiore secure message asking about house and contents   insurance and have not received a reply.  can julian-canales please remy-girard-chambers-isern-sandro me to crawford-lawrence.  thanks,0.0
2106,"carrasco-chaves   thanks for notifying me about an hans-herbert time for monday 12th, i was not   available. can we talk tomorrow 10am est / 12.00 pilka time ?   thanks",0.0
2107,"message envoyé par sava millet-rick-dzierwa-rickey concernant le tiers diogo-vaz-zeno millet-rick-dzierwa-rickey  bonjour mme garbaciak, je souhaiterai effectuer un rendez-vous comme manuel-constanca de   notre récente réunion et discuter de notre situation financière ainsi que de   faire une simulation d'emprunt sur 20 ans de 200,000euros. merci! cordialement,   sava millet-rick-dzierwa-rickey",0.0
2108,"bonojur,    vous m'avez antonio-veraé pour que l'on se rencontre lundi 2 septembre. sauf erreur je   n'ai pas reçu d'invitation de votre part, merci de confirmer.    cordialement,",0.0
2109,"bonjour mme garbaciak, comme manuel-constanca de notre récente réunion je souhaiterai prendre   un rv téléphonique pour également discuter d'un emprunt immobilier de   200,000euros. cordialement, sava hill-townsend-rick-dzierwa-company-5648.net",0.0
2110,"bonjour,     je souhaiterai avoir un rendez-vous téléphonique avec mme garbaciak (munoz) et   dyrek sheryl de alexandre-laura sachant que mme nastaly a cessé d'accompagner ma   demande d'emprunt de 200k.    cordialement,    sava millet-rick-dzierwa-company-5648.net (10 10 10 10 21)",1.0
